snapshot_date,facility_id,facility_name,district_name,commodity_name,program_area,quantity_on_hand,estimated_days_of_stock,stock_status,last_updated_by_role,demo_alert
2026-06-07,FAC-0086,Bushenyi Rural HC III,Bushenyi,Oxytocin,maternal health,1880,54,OK,Nurse In-Charge,No
2026-06-07,FAC-0086,Bushenyi Rural HC III,Bushenyi,DPT-HepB-Hib vaccine,immunisation,1914,38,OK,Nurse In-Charge,No
2026-06-07,FAC-0086,Bushenyi Rural HC III,Bushenyi,Measles-Rubella vaccine,immunisation,605,5,Critical <7 days,Stores Assistant,Yes
2026-06-07,FAC-0086,Bushenyi Rural HC III,Bushenyi,HIV rapid test kits,HIV testing,2606,60,OK,Pharmacist,No
2026-06-07,FAC-0086,Bushenyi Rural HC III,Bushenyi,ARV first-line regimen,HIV treatment,827,65,OK,Stores Assistant,No
2026-06-07,FAC-0086,Bushenyi Rural HC III,Bushenyi,TB fixed-dose combination,TB treatment,1344,68,OK,Nurse In-Charge,No
2026-06-07,FAC-0086,Bushenyi Rural HC III,Bushenyi,Insulin vials,NCD care,0,0,Stock-out,Nurse In-Charge,Yes
2026-06-07,FAC-0087,Ntungamo General Hospital,Ntungamo,ACT Artemether-Lumefantrine,malaria treatment,4528,27,Low <30 days,Pharmacist,Yes
2026-06-07,FAC-0087,Ntungamo General Hospital,Ntungamo,Malaria RDTs,malaria diagnostics,1200,36,OK,Stores Assistant,No
2026-06-07,FAC-0087,Ntungamo General Hospital,Ntungamo,Amoxicillin dispersible,childhood infection,4019,48,OK,Nurse In-Charge,No
2026-06-07,FAC-0087,Ntungamo General Hospital,Ntungamo,Ceftriaxone injection,severe infection,3846,75,OK,Pharmacist,No
2026-06-07,FAC-0087,Ntungamo General Hospital,Ntungamo,ORS + Zinc,diarrhoea,2438,19,Low <30 days,Nurse In-Charge,Yes
2026-06-07,FAC-0087,Ntungamo General Hospital,Ntungamo,Oxytocin,maternal health,4746,58,OK,Stores Assistant,No
2026-06-07,FAC-0087,Ntungamo General Hospital,Ntungamo,DPT-HepB-Hib vaccine,immunisation,2046,47,OK,Pharmacist,No
2026-06-07,FAC-0087,Ntungamo General Hospital,Ntungamo,Measles-Rubella vaccine,immunisation,1647,51,OK,Stores Assistant,No
2026-06-07,FAC-0087,Ntungamo General Hospital,Ntungamo,HIV rapid test kits,HIV testing,4240,30,OK,Nurse In-Charge,No
2026-06-07,FAC-0087,Ntungamo General Hospital,Ntungamo,ARV first-line regimen,HIV treatment,1317,46,OK,Nurse In-Charge,No
2026-06-07,FAC-0087,Ntungamo General Hospital,Ntungamo,TB fixed-dose combination,TB treatment,3585,59,OK,Stores Assistant,No
2026-06-07,FAC-0087,Ntungamo General Hospital,Ntungamo,Insulin vials,NCD care,3092,51,OK,Stores Assistant,No
2026-06-07,FAC-0088,Ntungamo South HC II,Ntungamo,ACT Artemether-Lumefantrine,malaria treatment,3428,110,OK,Pharmacist,No
2026-06-07,FAC-0088,Ntungamo South HC II,Ntungamo,Malaria RDTs,malaria diagnostics,3837,50,OK,Nurse In-Charge,No
2026-06-07,FAC-0088,Ntungamo South HC II,Ntungamo,Amoxicillin dispersible,childhood infection,1993,54,OK,Stores Assistant,No
2026-06-07,FAC-0088,Ntungamo South HC II,Ntungamo,Ceftriaxone injection,severe infection,3832,100,OK,Nurse In-Charge,No
2026-06-07,FAC-0088,Ntungamo South HC II,Ntungamo,ORS + Zinc,diarrhoea,2384,97,OK,Stores Assistant,No
2026-06-07,FAC-0088,Ntungamo South HC II,Ntungamo,Oxytocin,maternal health,606,46,OK,Nurse In-Charge,No
2026-06-07,FAC-0088,Ntungamo South HC II,Ntungamo,DPT-HepB-Hib vaccine,immunisation,4011,20,Low <30 days,Nurse In-Charge,Yes
2026-06-07,FAC-0088,Ntungamo South HC II,Ntungamo,Measles-Rubella vaccine,immunisation,4532,3,Critical <7 days,Stores Assistant,Yes
2026-06-07,FAC-0088,Ntungamo South HC II,Ntungamo,HIV rapid test kits,HIV testing,0,0,Stock-out,Pharmacist,Yes
2026-06-07,FAC-0088,Ntungamo South HC II,Ntungamo,ARV first-line regimen,HIV treatment,2887,32,OK,Pharmacist,No
2026-06-07,FAC-0088,Ntungamo South HC II,Ntungamo,TB fixed-dose combination,TB treatment,3705,128,OK,Pharmacist,No
2026-06-07,FAC-0088,Ntungamo South HC II,Ntungamo,Insulin vials,NCD care,4679,91,OK,Stores Assistant,No
2026-06-07,FAC-0089,Rukungiri General Hospital,Rukungiri,ACT Artemether-Lumefantrine,malaria treatment,1382,24,Low <30 days,Stores Assistant,Yes
2026-06-07,FAC-0089,Rukungiri General Hospital,Rukungiri,Malaria RDTs,malaria diagnostics,3350,39,OK,Nurse In-Charge,No
2026-06-07,FAC-0089,Rukungiri General Hospital,Rukungiri,Amoxicillin dispersible,childhood infection,2175,52,OK,Nurse In-Charge,No
2026-06-07,FAC-0089,Rukungiri General Hospital,Rukungiri,Ceftriaxone injection,severe infection,1143,9,Low <30 days,Nurse In-Charge,Yes
2026-06-07,FAC-0089,Rukungiri General Hospital,Rukungiri,ORS + Zinc,diarrhoea,2231,80,OK,Stores Assistant,No
2026-06-07,FAC-0089,Rukungiri General Hospital,Rukungiri,Oxytocin,maternal health,4972,12,Low <30 days,Pharmacist,Yes
2026-06-07,FAC-0089,Rukungiri General Hospital,Rukungiri,DPT-HepB-Hib vaccine,immunisation,2628,8,Low <30 days,Nurse In-Charge,Yes
2026-06-07,FAC-0089,Rukungiri General Hospital,Rukungiri,Measles-Rubella vaccine,immunisation,39,62,OK,Stores Assistant,No
2026-06-07,FAC-0089,Rukungiri General Hospital,Rukungiri,HIV rapid test kits,HIV testing,4488,73,OK,Pharmacist,No
2026-06-07,FAC-0089,Rukungiri General Hospital,Rukungiri,ARV first-line regimen,HIV treatment,3180,70,OK,Stores Assistant,No
2026-06-07,FAC-0089,Rukungiri General Hospital,Rukungiri,TB fixed-dose combination,TB treatment,3993,40,OK,Nurse In-Charge,No
2026-06-07,FAC-0089,Rukungiri General Hospital,Rukungiri,Insulin vials,NCD care,625,115,OK,Nurse In-Charge,No
2026-06-07,FAC-0090,Rukungiri Rural HC IV,Rukungiri,ACT Artemether-Lumefantrine,malaria treatment,485,6,Critical <7 days,Pharmacist,Yes
2026-06-07,FAC-0090,Rukungiri Rural HC IV,Rukungiri,Malaria RDTs,malaria diagnostics,391,8,Low <30 days,Pharmacist,Yes
2026-06-07,FAC-0090,Rukungiri Rural HC IV,Rukungiri,Amoxicillin dispersible,childhood infection,1185,20,Low <30 days,Stores Assistant,Yes
2026-06-07,FAC-0090,Rukungiri Rural HC IV,Rukungiri,Ceftriaxone injection,severe infection,3995,39,OK,Pharmacist,No
2026-06-07,FAC-0090,Rukungiri Rural HC IV,Rukungiri,ORS + Zinc,diarrhoea,0,0,Stock-out,Nurse In-Charge,Yes
2026-06-07,FAC-0090,Rukungiri Rural HC IV,Rukungiri,Oxytocin,maternal health,1596,57,OK,Stores Assistant,No
2026-06-07,FAC-0090,Rukungiri Rural HC IV,Rukungiri,DPT-HepB-Hib vaccine,immunisation,2766,10,Low <30 days,Nurse In-Charge,Yes
2026-06-07,FAC-0090,Rukungiri Rural HC IV,Rukungiri,Measles-Rubella vaccine,immunisation,4562,25,Low <30 days,Pharmacist,Yes
2026-06-07,FAC-0090,Rukungiri Rural HC IV,Rukungiri,HIV rapid test kits,HIV testing,1937,69,OK,Stores Assistant,No
2026-06-07,FAC-0090,Rukungiri Rural HC IV,Rukungiri,ARV first-line regimen,HIV treatment,1576,27,Low <30 days,Nurse In-Charge,Yes
2026-06-07,FAC-0090,Rukungiri Rural HC IV,Rukungiri,TB fixed-dose combination,TB treatment,4806,4,Critical <7 days,Pharmacist,Yes
2026-06-07,FAC-0090,Rukungiri Rural HC IV,Rukungiri,Insulin vials,NCD care,4155,48,OK,Pharmacist,No
2026-06-07,FAC-0091,Kabale General Hospital,Kabale,ACT Artemether-Lumefantrine,malaria treatment,2750,80,OK,Nurse In-Charge,No
2026-06-07,FAC-0091,Kabale General Hospital,Kabale,Malaria RDTs,malaria diagnostics,3009,44,OK,Nurse In-Charge,No
2026-06-07,FAC-0091,Kabale General Hospital,Kabale,Amoxicillin dispersible,childhood infection,1199,61,OK,Nurse In-Charge,No
2026-06-07,FAC-0091,Kabale General Hospital,Kabale,Ceftriaxone injection,severe infection,0,0,Stock-out,Nurse In-Charge,Yes
2026-06-07,FAC-0091,Kabale General Hospital,Kabale,ORS + Zinc,diarrhoea,2546,3,Critical <7 days,Stores Assistant,Yes
2026-06-07,FAC-0091,Kabale General Hospital,Kabale,Oxytocin,maternal health,3151,45,OK,Nurse In-Charge,No
2026-06-07,FAC-0091,Kabale General Hospital,Kabale,DPT-HepB-Hib vaccine,immunisation,4922,11,Low <30 days,Pharmacist,Yes
2026-06-07,FAC-0091,Kabale General Hospital,Kabale,Measles-Rubella vaccine,immunisation,1081,17,Low <30 days,Nurse In-Charge,Yes
2026-06-07,FAC-0091,Kabale General Hospital,Kabale,HIV rapid test kits,HIV testing,1491,16,Low <30 days,Stores Assistant,Yes
2026-06-07,FAC-0091,Kabale General Hospital,Kabale,ARV first-line regimen,HIV treatment,3786,20,Low <30 days,Nurse In-Charge,Yes
2026-06-07,FAC-0091,Kabale General Hospital,Kabale,TB fixed-dose combination,TB treatment,3311,11,Low <30 days,Nurse In-Charge,Yes
2026-06-07,FAC-0091,Kabale General Hospital,Kabale,Insulin vials,NCD care,2423,6,Critical <7 days,Pharmacist,Yes
2026-06-07,FAC-0092,Kabale South HC IV,Kabale,ACT Artemether-Lumefantrine,malaria treatment,2387,73,OK,Pharmacist,No
2026-06-07,FAC-0092,Kabale South HC IV,Kabale,Malaria RDTs,malaria diagnostics,510,26,Low <30 days,Pharmacist,Yes
2026-06-07,FAC-0092,Kabale South HC IV,Kabale,Amoxicillin dispersible,childhood infection,3814,101,OK,Stores Assistant,No
2026-06-07,FAC-0092,Kabale South HC IV,Kabale,Ceftriaxone injection,severe infection,3303,38,OK,Stores Assistant,No
2026-06-07,FAC-0092,Kabale South HC IV,Kabale,ORS + Zinc,diarrhoea,1791,43,OK,Nurse In-Charge,No
2026-06-07,FAC-0092,Kabale South HC IV,Kabale,Oxytocin,maternal health,2754,16,Low <30 days,Stores Assistant,Yes
2026-06-07,FAC-0092,Kabale South HC IV,Kabale,DPT-HepB-Hib vaccine,immunisation,2678,17,Low <30 days,Nurse In-Charge,Yes
2026-06-07,FAC-0092,Kabale South HC IV,Kabale,Measles-Rubella vaccine,immunisation,493,63,OK,Nurse In-Charge,No
2026-06-07,FAC-0092,Kabale South HC IV,Kabale,HIV rapid test kits,HIV testing,1631,34,OK,Pharmacist,No
2026-06-07,FAC-0092,Kabale South HC IV,Kabale,ARV first-line regimen,HIV treatment,0,0,Stock-out,Nurse In-Charge,Yes
2026-06-07,FAC-0092,Kabale South HC IV,Kabale,TB fixed-dose combination,TB treatment,4915,52,OK,Nurse In-Charge,No
2026-06-07,FAC-0092,Kabale South HC IV,Kabale,Insulin vials,NCD care,2539,41,OK,Pharmacist,No
2026-06-07,FAC-0093,Kisoro General Hospital,Kisoro,ACT Artemether-Lumefantrine,malaria treatment,4803,101,OK,Nurse In-Charge,No
2026-06-07,FAC-0093,Kisoro General Hospital,Kisoro,Malaria RDTs,malaria diagnostics,4090,33,OK,Nurse In-Charge,No
2026-06-07,FAC-0093,Kisoro General Hospital,Kisoro,Amoxicillin dispersible,childhood infection,3352,18,Low <30 days,Pharmacist,Yes
2026-06-07,FAC-0093,Kisoro General Hospital,Kisoro,Ceftriaxone injection,severe infection,1129,53,OK,Pharmacist,No
2026-06-07,FAC-0093,Kisoro General Hospital,Kisoro,ORS + Zinc,diarrhoea,392,108,OK,Stores Assistant,No
2026-06-07,FAC-0093,Kisoro General Hospital,Kisoro,Oxytocin,maternal health,17,51,OK,Nurse In-Charge,No
2026-06-07,FAC-0093,Kisoro General Hospital,Kisoro,DPT-HepB-Hib vaccine,immunisation,4458,9,Low <30 days,Stores Assistant,Yes
2026-06-07,FAC-0093,Kisoro General Hospital,Kisoro,Measles-Rubella vaccine,immunisation,3044,46,OK,Stores Assistant,No
2026-06-07,FAC-0093,Kisoro General Hospital,Kisoro,HIV rapid test kits,HIV testing,2809,49,OK,Stores Assistant,No
2026-06-07,FAC-0093,Kisoro General Hospital,Kisoro,ARV first-line regimen,HIV treatment,887,13,Low <30 days,Pharmacist,Yes
2026-06-07,FAC-0093,Kisoro General Hospital,Kisoro,TB fixed-dose combination,TB treatment,520,33,OK,Nurse In-Charge,No
2026-06-07,FAC-0093,Kisoro General Hospital,Kisoro,Insulin vials,NCD care,4674,66,OK,Stores Assistant,No
2026-06-07,FAC-0094,Kisoro Rural HC IV,Kisoro,ACT Artemether-Lumefantrine,malaria treatment,2871,9,Low <30 days,Pharmacist,Yes
2026-06-07,FAC-0094,Kisoro Rural HC IV,Kisoro,Malaria RDTs,malaria diagnostics,1729,39,OK,Pharmacist,No
2026-06-07,FAC-0094,Kisoro Rural HC IV,Kisoro,Amoxicillin dispersible,childhood infection,3026,10,Low <30 days,Pharmacist,Yes
2026-06-07,FAC-0094,Kisoro Rural HC IV,Kisoro,Ceftriaxone injection,severe infection,1350,37,OK,Stores Assistant,No
2026-06-07,FAC-0094,Kisoro Rural HC IV,Kisoro,ORS + Zinc,diarrhoea,2013,44,OK,Stores Assistant,No
2026-06-07,FAC-0094,Kisoro Rural HC IV,Kisoro,Oxytocin,maternal health,631,45,OK,Stores Assistant,No
2026-06-07,FAC-0094,Kisoro Rural HC IV,Kisoro,DPT-HepB-Hib vaccine,immunisation,1603,82,OK,Nurse In-Charge,No
2026-06-07,FAC-0094,Kisoro Rural HC IV,Kisoro,Measles-Rubella vaccine,immunisation,611,32,OK,Stores Assistant,No
2026-06-07,FAC-0094,Kisoro Rural HC IV,Kisoro,HIV rapid test kits,HIV testing,4174,8,Low <30 days,Stores Assistant,Yes
2026-06-07,FAC-0094,Kisoro Rural HC IV,Kisoro,ARV first-line regimen,HIV treatment,3227,6,Critical <7 days,Nurse In-Charge,Yes
2026-06-07,FAC-0094,Kisoro Rural HC IV,Kisoro,TB fixed-dose combination,TB treatment,2236,109,OK,Nurse In-Charge,No
2026-06-07,FAC-0094,Kisoro Rural HC IV,Kisoro,Insulin vials,NCD care,2442,68,OK,Nurse In-Charge,No
2026-06-07,FAC-0095,Kanungu HC IV,Kanungu,ACT Artemether-Lumefantrine,malaria treatment,2174,67,OK,Nurse In-Charge,No
2026-06-07,FAC-0095,Kanungu HC IV,Kanungu,Malaria RDTs,malaria diagnostics,2964,2,Critical <7 days,Pharmacist,Yes
2026-06-07,FAC-0095,Kanungu HC IV,Kanungu,Amoxicillin dispersible,childhood infection,3230,32,OK,Pharmacist,No
2026-06-07,FAC-0095,Kanungu HC IV,Kanungu,Ceftriaxone injection,severe infection,0,0,Stock-out,Nurse In-Charge,Yes
2026-06-07,FAC-0095,Kanungu HC IV,Kanungu,ORS + Zinc,diarrhoea,4521,11,Low <30 days,Stores Assistant,Yes
2026-06-07,FAC-0095,Kanungu HC IV,Kanungu,Oxytocin,maternal health,667,11,Low <30 days,Pharmacist,Yes
2026-06-07,FAC-0095,Kanungu HC IV,Kanungu,DPT-HepB-Hib vaccine,immunisation,1723,1,Critical <7 days,Pharmacist,Yes
2026-06-07,FAC-0095,Kanungu HC IV,Kanungu,Measles-Rubella vaccine,immunisation,1950,4,Critical <7 days,Stores Assistant,Yes
2026-06-07,FAC-0095,Kanungu HC IV,Kanungu,HIV rapid test kits,HIV testing,0,0,Stock-out,Stores Assistant,Yes
2026-06-07,FAC-0095,Kanungu HC IV,Kanungu,ARV first-line regimen,HIV treatment,4117,34,OK,Nurse In-Charge,No
2026-06-07,FAC-0095,Kanungu HC IV,Kanungu,TB fixed-dose combination,TB treatment,3207,11,Low <30 days,Nurse In-Charge,Yes
2026-06-07,FAC-0095,Kanungu HC IV,Kanungu,Insulin vials,NCD care,2129,54,OK,Stores Assistant,No
2026-06-07,FAC-0096,Kanungu South HC III,Kanungu,ACT Artemether-Lumefantrine,malaria treatment,0,0,Stock-out,Stores Assistant,Yes
2026-06-07,FAC-0096,Kanungu South HC III,Kanungu,Malaria RDTs,malaria diagnostics,3165,55,OK,Nurse In-Charge,No
2026-06-07,FAC-0096,Kanungu South HC III,Kanungu,Amoxicillin dispersible,childhood infection,3043,84,OK,Pharmacist,No
2026-06-07,FAC-0096,Kanungu South HC III,Kanungu,Ceftriaxone injection,severe infection,2406,71,OK,Pharmacist,No
2026-06-07,FAC-0096,Kanungu South HC III,Kanungu,ORS + Zinc,diarrhoea,3308,66,OK,Stores Assistant,No
2026-06-07,FAC-0096,Kanungu South HC III,Kanungu,Oxytocin,maternal health,4532,35,OK,Stores Assistant,No
2026-06-07,FAC-0096,Kanungu South HC III,Kanungu,DPT-HepB-Hib vaccine,immunisation,371,7,Low <30 days,Nurse In-Charge,Yes
2026-06-07,FAC-0096,Kanungu South HC III,Kanungu,Measles-Rubella vaccine,immunisation,3648,17,Low <30 days,Stores Assistant,Yes
2026-06-07,FAC-0096,Kanungu South HC III,Kanungu,HIV rapid test kits,HIV testing,2802,62,OK,Pharmacist,No
2026-06-07,FAC-0096,Kanungu South HC III,Kanungu,ARV first-line regimen,HIV treatment,3198,78,OK,Nurse In-Charge,No
2026-06-07,FAC-0096,Kanungu South HC III,Kanungu,TB fixed-dose combination,TB treatment,4586,25,Low <30 days,Nurse In-Charge,Yes
2026-06-07,FAC-0096,Kanungu South HC III,Kanungu,Insulin vials,NCD care,66,7,Low <30 days,Pharmacist,Yes
2026-06-07,FAC-0097,Isingiro HC IV,Isingiro,ACT Artemether-Lumefantrine,malaria treatment,1307,72,OK,Stores Assistant,No
2026-06-07,FAC-0097,Isingiro HC IV,Isingiro,Malaria RDTs,malaria diagnostics,2418,113,OK,Pharmacist,No
2026-06-07,FAC-0097,Isingiro HC IV,Isingiro,Amoxicillin dispersible,childhood infection,2871,61,OK,Stores Assistant,No
2026-06-07,FAC-0097,Isingiro HC IV,Isingiro,Ceftriaxone injection,severe infection,3250,29,Low <30 days,Nurse In-Charge,Yes
2026-06-07,FAC-0097,Isingiro HC IV,Isingiro,ORS + Zinc,diarrhoea,322,36,OK,Pharmacist,No
2026-06-07,FAC-0097,Isingiro HC IV,Isingiro,Oxytocin,maternal health,1636,21,Low <30 days,Pharmacist,Yes
2026-06-07,FAC-0097,Isingiro HC IV,Isingiro,DPT-HepB-Hib vaccine,immunisation,4888,31,OK,Nurse In-Charge,No
2026-06-07,FAC-0097,Isingiro HC IV,Isingiro,Measles-Rubella vaccine,immunisation,2549,60,OK,Nurse In-Charge,No
2026-06-07,FAC-0097,Isingiro HC IV,Isingiro,HIV rapid test kits,HIV testing,3538,111,OK,Pharmacist,No
2026-06-07,FAC-0097,Isingiro HC IV,Isingiro,ARV first-line regimen,HIV treatment,0,0,Stock-out,Nurse In-Charge,Yes
2026-06-07,FAC-0097,Isingiro HC IV,Isingiro,TB fixed-dose combination,TB treatment,4617,50,OK,Stores Assistant,No
2026-06-07,FAC-0097,Isingiro HC IV,Isingiro,Insulin vials,NCD care,4545,64,OK,Stores Assistant,No
2026-06-07,FAC-0098,Isingiro Rural HC III,Isingiro,ACT Artemether-Lumefantrine,malaria treatment,2074,51,OK,Nurse In-Charge,No
2026-06-07,FAC-0098,Isingiro Rural HC III,Isingiro,Malaria RDTs,malaria diagnostics,702,24,Low <30 days,Pharmacist,Yes
2026-06-07,FAC-0098,Isingiro Rural HC III,Isingiro,Amoxicillin dispersible,childhood infection,1248,26,Low <30 days,Nurse In-Charge,Yes
2026-06-07,FAC-0098,Isingiro Rural HC III,Isingiro,Ceftriaxone injection,severe infection,574,44,OK,Pharmacist,No
2026-06-07,FAC-0098,Isingiro Rural HC III,Isingiro,ORS + Zinc,diarrhoea,597,44,OK,Pharmacist,No
2026-06-07,FAC-0098,Isingiro Rural HC III,Isingiro,Oxytocin,maternal health,4736,85,OK,Nurse In-Charge,No
2026-06-07,FAC-0098,Isingiro Rural HC III,Isingiro,DPT-HepB-Hib vaccine,immunisation,0,0,Stock-out,Stores Assistant,Yes
2026-06-07,FAC-0098,Isingiro Rural HC III,Isingiro,Measles-Rubella vaccine,immunisation,2175,55,OK,Nurse In-Charge,No
2026-06-07,FAC-0098,Isingiro Rural HC III,Isingiro,HIV rapid test kits,HIV testing,3676,45,OK,Stores Assistant,No
2026-06-07,FAC-0098,Isingiro Rural HC III,Isingiro,ARV first-line regimen,HIV treatment,488,103,OK,Stores Assistant,No
2026-06-07,FAC-0098,Isingiro Rural HC III,Isingiro,TB fixed-dose combination,TB treatment,1947,26,Low <30 days,Nurse In-Charge,Yes
2026-06-07,FAC-0098,Isingiro Rural HC III,Isingiro,Insulin vials,NCD care,2329,62,OK,Nurse In-Charge,No
2026-06-07,FAC-0099,Sembabule HC IV,Sembabule,ACT Artemether-Lumefantrine,malaria treatment,1958,32,OK,Pharmacist,No
2026-06-07,FAC-0099,Sembabule HC IV,Sembabule,Malaria RDTs,malaria diagnostics,0,0,Stock-out,Stores Assistant,Yes
2026-06-07,FAC-0099,Sembabule HC IV,Sembabule,Amoxicillin dispersible,childhood infection,4251,14,Low <30 days,Pharmacist,Yes
2026-06-07,FAC-0099,Sembabule HC IV,Sembabule,Ceftriaxone injection,severe infection,3139,60,OK,Nurse In-Charge,No
2026-06-07,FAC-0099,Sembabule HC IV,Sembabule,ORS + Zinc,diarrhoea,0,0,Stock-out,Nurse In-Charge,Yes
2026-06-07,FAC-0099,Sembabule HC IV,Sembabule,Oxytocin,maternal health,1293,28,Low <30 days,Pharmacist,Yes
2026-06-07,FAC-0099,Sembabule HC IV,Sembabule,DPT-HepB-Hib vaccine,immunisation,2588,78,OK,Pharmacist,No
2026-06-07,FAC-0099,Sembabule HC IV,Sembabule,Measles-Rubella vaccine,immunisation,679,29,Low <30 days,Stores Assistant,Yes
2026-06-07,FAC-0099,Sembabule HC IV,Sembabule,HIV rapid test kits,HIV testing,1023,69,OK,Nurse In-Charge,No
2026-06-07,FAC-0099,Sembabule HC IV,Sembabule,ARV first-line regimen,HIV treatment,29,78,OK,Nurse In-Charge,No
2026-06-07,FAC-0099,Sembabule HC IV,Sembabule,TB fixed-dose combination,TB treatment,382,47,OK,Nurse In-Charge,No
2026-06-07,FAC-0099,Sembabule HC IV,Sembabule,Insulin vials,NCD care,0,0,Stock-out,Nurse In-Charge,Yes
2026-06-07,FAC-0100,Sembabule Border HC II,Sembabule,ACT Artemether-Lumefantrine,malaria treatment,3821,51,OK,Pharmacist,No
2026-06-07,FAC-0100,Sembabule Border HC II,Sembabule,Malaria RDTs,malaria diagnostics,1261,58,OK,Stores Assistant,No
2026-06-07,FAC-0100,Sembabule Border HC II,Sembabule,Amoxicillin dispersible,childhood infection,1256,38,OK,Nurse In-Charge,No
2026-06-07,FAC-0100,Sembabule Border HC II,Sembabule,Ceftriaxone injection,severe infection,1702,35,OK,Nurse In-Charge,No
2026-06-07,FAC-0100,Sembabule Border HC II,Sembabule,ORS + Zinc,diarrhoea,3765,20,Low <30 days,Pharmacist,Yes
2026-06-07,FAC-0100,Sembabule Border HC II,Sembabule,Oxytocin,maternal health,3903,76,OK,Pharmacist,No
2026-06-07,FAC-0100,Sembabule Border HC II,Sembabule,DPT-HepB-Hib vaccine,immunisation,1554,31,OK,Nurse In-Charge,No
2026-06-07,FAC-0100,Sembabule Border HC II,Sembabule,Measles-Rubella vaccine,immunisation,4516,44,OK,Stores Assistant,No
2026-06-07,FAC-0100,Sembabule Border HC II,Sembabule,HIV rapid test kits,HIV testing,2133,22,Low <30 days,Nurse In-Charge,Yes
2026-06-07,FAC-0100,Sembabule Border HC II,Sembabule,ARV first-line regimen,HIV treatment,4093,73,OK,Stores Assistant,No
2026-06-07,FAC-0100,Sembabule Border HC II,Sembabule,TB fixed-dose combination,TB treatment,2666,30,OK,Pharmacist,No
2026-06-07,FAC-0100,Sembabule Border HC II,Sembabule,Insulin vials,NCD care,2386,54,OK,Nurse In-Charge,No
